Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2026-01-04,video,한국,88,+8,LE SSERAFIM(르세라핌) 'SPAGHETTI' (4K) | STUDIO CHOOM ORIGINAL,157161,2025.10.25,"#LE_SSERAFIM,#르세라핌",STUDIO CHOOM [스튜디오 춤],"5,950,000",https://img.youtube.com/vi/WAUSsfU00L0/mqdefault.jpg
일간,2026-01-04,video,한국,89,NEW,남녀 격차 벌어진 쉬었음 청년,157114,2026.01.03,"#쉬었음,#청년",지식한입,"1,450,000",https://img.youtube.com/vi/h_fLTVYPbeg/mqdefault.jpg
일간,2026-01-04,video,한국,90,-18,최대철&김동완&윤박&이석기 - 라라라 [2025 KBS 연기대상] | KBS 251231 방송,157035,2025.12.31,,KBS Drama,"4,280,000",https://img.youtube.com/vi/2TMcbupaVF0/mqdefault.jpg
일간,2026-01-04,video,한국,91,+9,공항에서 만난 승무원이 아이돌일 확률✈ | 여행판ㅣ프로미스나인 하영&지원ㅣK판 입덕투어2 EP.3,153484,2025.12.17,"#도전과변화,#고객경험",LG전자,"412,000",https://img.youtube.com/vi/2WrsUhQBb6k/mqdefault.jpg
일간,2026-01-04,video,한국,92,+818,냄새 걱정없이 시원하게 케토톱 액티브 쿨(박세리 6초),153305,2025.09.09,,한독 - The Health Innovator,"18,900",https://img.youtube.com/vi/1ZZDzvo37hw/mqdefault.jpg
일간,2026-01-04,video,한국,93,+17,블럭 다리 만들기 아이들을위한 편집 비디오,152572,2020.09.12,#BIBO와장난감,BIBO와 장난감,"15,800,000",https://img.youtube.com/vi/LaS-KJXk7AM/mqdefault.jpg
일간,2026-01-04,video,한국,94,NEW,"""묵다 모자라는 것보단 낫다~"" 오늘만큼은 리밋 해제! 먹는데 진심인 쌍문동 식구들🤤     EP.3",151513,2026.01.02,"#유료광고포함,#highlight",tvN Joy,"4,500,000",https://img.youtube.com/vi/PtHJE6CXCvE/mqdefault.jpg
일간,2026-01-04,video,한국,95,NEW,[앙컴퍼니 2회차] 테무산 엑셀 첫게스트 등장 두근두근,151463,2026.01.03,"#테무산엑셀,#여캠",[앙엔터] 앙앙~진국 (Jinguk),"37,200",https://img.youtube.com/vi/kPhGGc8W0gY/mqdefault.jpg
일간,2026-01-04,video,한국,96,+6,사자 보이즈(Saja Boys) - SODA POP (Official Lyric Video) | 케이팝 데몬 헌터스 | 넷플릭스,149246,2025.06.23,"#케이팝데몬헌터스,#넷플릭스",Netflix Korea 넷플릭스 코리아,"2,960,000",https://img.youtube.com/vi/eny0BqmSwmM/mqdefault.jpg
일간,2026-01-04,video,한국,97,-21,[굽네] 소스~라치게 놀랄 맛의 한 방! 굽네 추추 치킨 스테이크 (추성훈&추사랑 리얼먹방편 Full ver.),148520,2025.12.31,,굽네,"13,400",https://img.youtube.com/vi/W5CzJ1xOt9U/mqdefault.jpg
일간,2026-01-04,video,한국,98,+43,첫 도전이 없었다면 다음도 없었을 테니까. 대한민국 최초 100% 재생 MR-PET 칠성사이다⭐ [펭귄 편],146678,2025.11.13,"#대한민국최초,#최초가모두를바꾼다",롯데칠성 LOTTE CHILSUNG,"124,000",https://img.youtube.com/vi/RKGsz5z8hvk/mqdefault.jpg
일간,2026-01-04,video,한국,99,+4,[ EXO - 늑대와 미녀 + Monster + 전야 + Love Shot + 으르렁 + Back it up (4K) |,145886,2025.12.21,"#MMA2025],#EXO",멜론 Melon,"1,060,000",https://img.youtube.com/vi/Z1oeUV45EsA/mqdefault.jpg
일간,2026-01-04,video,한국,100,-9,대한의 첫 연결부터 미래를 여는 경험까지! [KT 온마루],145643,2025.12.01,,KT - 케이티,"452,000",https://img.youtube.com/vi/pDTO4QoQvq0/mqdefault.jpg
