Period,Ranking Date,Ranking Type,Category,Country,Rank,Rank Change,Channel Name,Profile Image,Views,Likes,Video Count,Tags,Type
주간,2025-12-05,인기순위,news,한국,70,+463,크라임스낵,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",11839478,172000,28750,"#미국경찰,#경찰",channel_ranking
주간,2025-12-05,인기순위,news,한국,71,-5,고발뉴스TV,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1369478,128000,106000,"#이상호,#생중계",channel_ranking
주간,2025-12-05,인기순위,news,한국,72,-4,Chris Norlund,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1536154,111000,0,"#stocks,#finance",channel_ranking
주간,2025-12-05,인기순위,news,한국,73,NEW,좌통령,https://i.playboard.app/p/nMXDpm6XdBYr2b_uqSFjkExV-0IAQNG01pBjuyE2QiUQTJb6PP6N1NY7VLwr7iKPZqkgCKYY/100x100.jpg,7518259,535000,307116000,"#정치,#민주당",channel_ranking
주간,2025-12-05,인기순위,news,한국,74,+17,이봉규TV,https://i.playboard.app/p/AIdro_k7l72o7yZtsi9zgq643ThAMN6XLdy_osmWe5EnVqSXjfQ/100x100.jpg,1064213,155000,1,"#윤석열,#이봉규",channel_ranking
주간,2025-12-05,인기순위,news,한국,75,+17,[공식] 새날,https://i.playboard.app/p/AATXAJzOeUVgakpVzFF9DbATwyErqzJ2Dr1lNncul-lsKw/100x100.jpg,1726881,116000,2,"#새날,#민주당",channel_ranking
주간,2025-12-05,인기순위,news,한국,76,+13,최병묵의 FACT,https://i.playboard.app/p/AATXAJxf-cSFvaXyhb91Uywze8un0IXXM5aVXBsYk36b/100x100.jpg,1108179,138000,147000,"#최병묵,#윤석열",channel_ranking
주간,2025-12-05,인기순위,news,한국,77,+7,채널K by 키움증권,https://i.playboard.app/p/9WlCtybkeagfS4c6spnMwZHnI_PZMSHg9DpXNXD2bk4JwWaI8BwBNp-TXiug_gElMJeGFEr97g/100x100.jpg,10712049,10000,25,"#키움증권,#주식",channel_ranking
주간,2025-12-05,인기순위,news,한국,78,+36,미디어 하강일,https://i.playboard.app/p/79IKDvn69DRDl535-HqLD6GmE449DjyvsVCkVK7qEln808eQJVOos6mGv30ZBE3NRRlpQivlBQ/100x100.jpg,9498567,273000,0,,channel_ranking
주간,2025-12-05,인기순위,news,한국,79,-2,팩트TV NEWS,https://i.playboard.app/p/w7UvnfergLlNMxV8GeDcV8AySOrZLnpLjZbEihIkkGl-8hB7U1-Hn9PBEgLatowMtlcmIw-tS8s/100x100.jpg,1816505,61000,0,"#팩트TV,#팩트티비",channel_ranking
주간,2025-12-05,인기순위,news,한국,80,+13,어벤저스전략회의,https://i.playboard.app/p/8x4RV44iP0_AfJ6hlvzHDTmOmbyMob9IlL-u-4F0GH7soJqge6CNl4mBasOA1PlA6gyo0hQRoQ/100x100.jpg,1941000,263000,60000,"#이현종,#신지호",channel_ranking
주간,2025-12-05,인기순위,news,한국,81,+28,MTN 머니투데이방송,https://i.playboard.app/p/ff65f53d76a694c341b3945a53ef45e5/100x100.jpg,2098420,32000,0,"#mtn,#머니투데이방송",channel_ranking
주간,2025-12-05,인기순위,news,한국,82,+13,뉴스핌TV,https://i.playboard.app/p/CpcwiPJradLpbLsqysVy_Ulj2DWqnoC5VCJYFjPYtTyZphOP24KAEa5CNtwLRcyWUfxnpzd3zsg/100x100.jpg,4243798,93000,26,"#경제,#뉴스",channel_ranking
주간,2025-12-05,인기순위,news,한국,83,-4,60인사이트,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",7753940,380000,80000,"#정치,#시사",channel_ranking
주간,2025-12-05,인기순위,news,한국,84,+426,뉴시스,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2172431,16000,2,"#뉴시스,#newsis",channel_ranking
주간,2025-12-05,인기순위,news,한국,85,-2,뉴스피드,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",7511877,388000,0,"#뉴스피드,#트럼프",channel_ranking
주간,2025-12-05,인기순위,news,한국,86,+61,한두자니,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",6939958,354000,0,,channel_ranking
주간,2025-12-05,인기순위,news,한국,87,-57,폴리티카 POLITICA,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",9350098,199000,0,"#뉴스,#정치",channel_ranking
주간,2025-12-05,인기순위,news,한국,88,-27,채널A 뉴스TOP10,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2533614,31000,0,"#채널A,#뉴스TOP10",channel_ranking
주간,2025-12-05,인기순위,news,한국,89,-13,정.길.희 정치의길은희망,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",9098092,198000,0,"#shorts,#최강욱",channel_ranking
주간,2025-12-05,인기순위,news,한국,90,-10,SBS 시사교양 라디오 - 시교라,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2470265,71000,1,"#sbs,#라디오",channel_ranking
주간,2025-12-05,인기순위,news,한국,91,+33,잼순신,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",8293765,247000,98524000,"#정치,#시사",channel_ranking
주간,2025-12-05,인기순위,news,한국,92,-7,정치파랑새,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1259111,83000,0,"#정치일학,#김어준",channel_ranking
주간,2025-12-05,인기순위,news,한국,93,-54,CBS노컷뉴스,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2491973,44000,1,"#노컷브이,#노컷뉴스",channel_ranking
주간,2025-12-05,인기순위,news,한국,94,+26,부티플 - 부의 배수를 높여라,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2124596,27000,88000,"#노후준비,#집값전망",channel_ranking
주간,2025-12-05,인기순위,news,한국,95,-51,오늘의 1분 정치,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",8507056,160000,23100,"#윤석열,#이재명",channel_ranking
주간,2025-12-05,인기순위,news,한국,96,-43,이재명,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2795944,230000,3,"#이재명,#더불어민주당",channel_ranking
주간,2025-12-05,인기순위,news,한국,97,+162,MBC PD수첩,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1870845,42000,16000,"#PD수첩,#시사",channel_ranking
주간,2025-12-05,인기순위,news,한국,98,+330,정치쉽당,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",970260,95000,4107000,"#뉴스,#이재명",channel_ranking
주간,2025-12-05,인기순위,news,한국,99,+56,편파적시각,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",7571880,189000,190000,,channel_ranking
주간,2025-12-05,인기순위,news,한국,100,+69,중국어로 [路],"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1576796,39000,0,"#중국,#중국어로",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,1,0,김프로KIMPRO,https://i.playboard.app/p/211bb8c95e4185a59d4c9dd93a5a6e27/100x100.jpg,492400385,29000,21000,"#김프로,#kimpro",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,2,0,BABYMONSTER,https://i.playboard.app/p/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI/100x100.jpg,72589798,16000,16000,"#YG,#BABYMONSTER",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,3,+1,3분 명언,https://i.playboard.app/p/HFo5H35LPtSdUMPRneR2JJPQJ-6PQ9oRiP6O5-q7wtvTa-eajAMrKRKRNACZ7RyrT7oa6xLGLw/100x100.jpg,98302640,542000,0,"#cats,#dogs",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,4,0,승비니 Seungbini,https://i.playboard.app/p/Cx0TUP3z02QzKLn1wmsC5lMjdTBpUyWJR9Lq1UWxNRPWWv831PU3InakSa3e8acadB8uDLhyEy4/100x100.jpg,85742315,607000,55000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,5,+12,Everyday Farmers,https://i.playboard.app/p/RbWYuXdFdtVljQIsWnrzd93Expi8QfVbgLV72PtC1GnFSen-b4_tSBsVevgG1EsDg3ITrS0Ahw/100x100.jpg,86444816,167000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,6,+93,연예잇,https://i.playboard.app/p/qiuezia-1R0QgHsDL1eQDn_Q-MwcIvHCi8D5OU3KPwnRsv3rMwdKuNlBOnotB25Rql-9039S/100x100.jpg,77830661,927000,0,"#연예인,#썰",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,7,NEW,금빛수호,https://i.playboard.app/p/YRSmLVcYqYe9wivyeR6qwhTrnPI61CGT4EJy6fLpgju_HZNGUqzHs8Tnc1V6jURH0yHx4Gz_/100x100.jpg,71091082,954000,21000,"#금빛수호견,#GoldenGuardian",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,8,-3,시골 생활,https://i.playboard.app/p/rQbBCHSg1t-fnrZ2eaLLDsncwbg8aeBSkhFP8vTcbB5ajDkjP08fh-KJze-PJ01N5B-YOwE6/100x100.jpg,79316678,114000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,9,-6,숭배하라,https://i.playboard.app/p/8iOzdBwVGVIBIeqnJ09PgqU6ZNQqUdXdDJpXVaZGqw4O5TYae3ERAZHpX_y59Vgbn5wrrQE7wFs/100x100.jpg,73019774,591000,0,"#도란,#페이커",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,10,+102,VVUP,https://i.playboard.app/p/TOOk1yyek2ju3uKy5uNcnRttm4T8DW2ybUDZij71OFxP1L5S-jGPdM42to49FPz6I2bZU6F9/100x100.jpg,13236390,155000,0,"#VVUP,#비비업",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,11,+1,꽉TV,https://i.playboard.app/p/HMy9ekGlZnM_5mN9unwJqVLYgl_NOcP4_na3FuVu8gOUHpckKuyE3OTc0EDG9F3hUQDgxb66D5s/100x100.jpg,44715145,22000,741000,"#돌직구쇼,#꽉TV",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,12,+10,이노냥 inoCat,https://i.playboard.app/p/PbObkNYUz0fQtLtLfJzB14kMRH7SKJdFJt77t8WpZIUVeZM_OGLliDrrzZsdnHRSDH2ell0bG3Q/100x100.jpg,60909657,452000,0,"#funny,#tiktok",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,13,+74,유창조 You Chang Jo,https://i.playboard.app/p/iXGJtM1Qv9eA01fwxgiGRAwe3MpjMgn_LnQmYdk2ZYZvIgxNP9TokLvsB-8nRmXKMxKF6eLDFg/100x100.jpg,12614786,4,0,"#예술당구,#묘기당구",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,14,+2,ASMR President,https://i.playboard.app/p/_wwVQg7up5DrvZZhSHBiTFarAdvzTVtaw_8dfybmxFucEd0UzpEB8YPjRLgJhi4iRVtmG5WbgQ/100x100.jpg,60034533,251000,13000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,15,-6,Kozy Mozy Production,https://i.playboard.app/p/V32gNUrtX0AKwDF276X-GwUxw0qY8luW6mhbn3JRV52avBgCoYiPRfR7iD7MotMTyqVusFSo/100x100.jpg,54794030,601000,0,"#факты,#наука",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,16,+9,로맨틱한 야수들,https://i.playboard.app/p/smiBN-xCq7WPGSvux-OJNUJ5S1S4_PlEWJP2IRhJs-GMjOz59jF4VaNC6-y0cELSd5EBveVvFxc/100x100.jpg,55897966,107000,34700,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,17,-11,Cute babies,https://i.playboard.app/p/rVRRU9AjH00eXpxcp55pL6MlVkiUeFpv9WgO3djQZ_-q-KJeryvrQXoHa1-i5ZWgg7Vjtb25Cw/100x100.jpg,54344413,202000,6236,"#Funny,#baby",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,18,+26,유머고슴이,https://i.playboard.app/p/C7RabCs5DcF7_FOBGYgG-_suWy__XYMLSIm_IgK1zPU3kxnR3GoGvx5oZ8DRnErlD2GYT9eKAw/100x100.jpg,50783228,492000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,19,+19,Byungari 병아리언니,https://i.playboard.app/p/tPAX3yzPK_Ad1epi204CfMEiz6hjnMeF2uiAYIWeYu0MOzRcPkUNrYYw0zde1JkikIlQqOv0GQ/100x100.jpg,50466177,498000,13000,"#Byungari,#병아리언니",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,20,-9,김준표,https://i.playboard.app/p/AAUvwnh4Zy5wIK7Wq8XYk2h8xQfBG7YJQbv2in1aAeRb/100x100.jpg,34580650,312000,11,"#이야기,#모음",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,21,-14,happy baby,https://i.playboard.app/p/76pnJ_me5__bs_ciVGnbOE4ODMkrBiWLwcw8m6MzMy1CWLe0zbL3wSOLVa50Jxhp6AGSm70P/100x100.jpg,49501171,132000,2364,"#Funny,#baby",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,22,+7,ر,https://i.playboard.app/p/f26Ge2VP3xLZDyv7Nd0NyfBT6okUgzAXgjfn1BgFMtucDyk_PYOsyvqp0b7_YjazHKgb8osQ/100x100.jpg,45070557,417000,52410,"#건강,#건강한",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,23,+257,New Farmer's Journal,https://i.playboard.app/p/a_vxDkvSDQRnJ5yq9G0yO9MFA8avev-FXFtL04jQ5J-i2IyE2WelhK8s8-YdY0lOHAa5VF1i/100x100.jpg,48405612,63000,0,"#도구,#공예",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,24,+385,캐릭캐릭 채연이 LEECHAEYEON,https://i.playboard.app/p/Q59O63ur7nkwCcffhRKu7M3dHsDB_3wKvnaFr_ZmmE1DOd8RRm4uJhjUghrVLBly-dYg0hqx/100x100.jpg,39457678,483000,0,"#이채연,#캐캐채",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,25,+1,GlitchConi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",42998359,316000,51000,"#roblox,#animation",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,26,-12,한화TV (Hanwha TV),"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",8983890,16000,851208000,"#한화,#한화tv",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,27,+15,전라도우회전(전우),"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",26846725,18000,115000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,28,-4,elnara_ruzieva,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",39512285,503000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,29,-10,tzuyang쯔양,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",7292234,147000,0,"#real sound,#리얼사운드",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,30,-20,다우니 Downy,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",8160876,253,1,"#다우니,#downy",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,31,+166,CCS TWICE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",35767080,500000,7193000,"#트와이스,#나연",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,32,+20,쪼꼬미필름,https://i.playboard.app/p/eLpgyWButDJ672G1JTjeEkCDSQcMC1CCVUM6J3q4L5BbVPLRd4MByOqd0bjNIDNczkeDcGb8NQ/100x100.jpg,37655780,250000,10000,"#아기,#아기영상",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,33,-3,빵공장,https://i.playboard.app/p/A8l5TB5fjxRgEExDbC6pIMdstb0YljlzMXhUXjfnpPiYZGyb3S-sZzDOUvULUqBYIMBQLFAqfw/100x100.jpg,31168577,213000,13,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,34,-13,남진 Douyin Makeup,https://i.playboard.app/p/CGtnQi0gYf17zpW30hVRqWE2VXcSKbw58jaCMo-hcDsyAjukj0jc9oc2O5vUFFpIiTSCJRX2/100x100.jpg,34665372,388000,90000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,35,+76,숏믈리에,https://i.playboard.app/p/MvYT38yLw6MDE5Q7WIh6UAAgDU4xAt8HJsqXSk-XLkCy3X3SNrNhbwo_gS4zfqNf56RBAeFGBrA/100x100.jpg,33836428,409000,6233,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,36,+1,야그쟁이,https://i.playboard.app/p/nPBXvyCNFNWDF0fMV1pWJ1sEWzhhLC6h4H6THfmORo4JtVu998p_GP1MDc-fVQPlbRkRo-r_/100x100.jpg,34209657,323000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,37,+6,써브웨이,https://i.playboard.app/p/QCFE3W4avCGpKxa24QUiHxz8gdHaxTNvK3ecnFhH8ZRUlpZChwwDUgSRfEDBSQcc1Tfg0RIl/100x100.jpg,12611556,2,25011000,"#써브웨이,#서브웨이",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,38,+72,밤작가tv,https://i.playboard.app/p/6Mzvqc2k0tcDZK6kDqKh6N-jfwXOroYPW0KWUZiEODIBUO2q3ZQmaxT7qUfyoIxHeAHnftGL/100x100.jpg,31208886,204000,0,"#연예인,#가수",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,39,+24,멍딸,https://i.playboard.app/p/pK-3tijRpRHmFrdf4S8ZYTh_XoFB1a9FxEKGLf6PkLrWAtxVQwLX6NPZ4Gilhf0EwuPcu66GLKw/100x100.jpg,31140698,307000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,40,+65,인간국,https://i.playboard.app/p/7sDwByAVApRhrvjVtonRpYkyj0EVSbpugPeSCdJNbvX9QLGUFJFQ3n8kpnNsDPGu2sgNpIOvhA/100x100.jpg,29542218,377000,0,"#동물WON,#동물원",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,41,NEW,팝픽,https://i.playboard.app/p/1cCNLdrgwRcksvN2LbNL8mEZYtWL7cyZrDXrNJNYVIFpRoqcPJ9VkMeSOJtZl2IsESpI8OV_wg/100x100.jpg,29055452,348000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,42,+147,누나‘s Pick (누나스픽),https://i.playboard.app/p/k-gS7nRP7bO_1OAFv-WXmYV3BGTvzkcLEb0ZCMngxqnJXcqu5msipYawNtY1Ifs1FoZ65W9tKMo/100x100.jpg,29680314,284000,923000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,43,-23,ALLDAY PROJECT,https://i.playboard.app/p/KlKnNaef1rJVk4GVe1wlz6ISIEvDn0iuJcsfX8IJ7KcCOLqEPiXQy9RDUgikzWPgYdwisInuxw/100x100.jpg,17117572,526000,0,"#KPOP,#THEBLACKLABEL",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,44,-31,1분드라마모음zip,https://i.playboard.app/p/_pT-ZeH-tvsFqLkzB3MRzOqu7dNmoITX2GPKFjWfQhSZDdxrqtqbueT6wXb0ZoJlsM0VNF0G/100x100.jpg,30298453,181000,13000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,45,-6,한국의목소리,https://i.playboard.app/p/4iOFLb4gPIReye1CRxGOIYK6oe3-i65mtzpT851pm5sFWY46hVgPMVo7loKQVWy-ZJSxYv_K/100x100.jpg,16895002,14000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,46,+18,리쥬라이크 LIJULIKE,https://i.playboard.app/p/CkLe1_tLZHj7QQksMtL5N3jw5r8faq1UfJB3T4wj0BajuZncdtmeCyrPe_EtJZ568lKJtV9v/100x100.jpg,21332823,269000,0,"#부부,#유혜주",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,47,-29,롤꺾마,https://i.playboard.app/p/Hz-Sou9kmUH_bsx4pMWYm005xuGB58NR2Uw9XncUXLpylhoO372NXdr7cG7ZbvipaAUjbLglv1Q/100x100.jpg,28073837,292000,68711000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,48,+13,롤소식,https://i.playboard.app/p/HOkRwS_vwGCc-pLIa6dZhDpXKd8JSbbXoR7yoFws-POg6smn5T-7Cs2RiGNcY8khLIqQnVjE/100x100.jpg,29005847,132000,36800,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,49,-41,Rumi-KPOP,https://i.playboard.app/p/5NYFMs3_0StC7vfjLWMkF9nh5ejFwXbsbXLhPc1UxGF7lA8CB3-SVo7V2S3tJ6GLpiU5xaeK/100x100.jpg,25983442,390000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,50,-4,ENHYPEN,https://i.playboard.app/p/Oq_zd1AERldbRblVMghXSfzYDItl8JjwOXFsQNR74M3d5HZmCzitL_0FIyucUig5Iam3vWpS/100x100.jpg,5230491,548000,0,"#BELIFTLAB,#ENHYPEN",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,51,-36,광 gwang series,https://i.playboard.app/p/721ipfKF1egJAAG-OIcMrnCxca_Mc1VNXflqKi3RDaHDrLVCNiArxg-CfHyDrmf9HRwiTqQfDg/100x100.jpg,21840885,226000,34000,"#나혼산,#샤이니키친구",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,52,NEW,초코링구,https://i.playboard.app/p/_9CRCV2WHyMf6Qh6fLazV_BKDOGSQPuSXQhIBjL7RxMhGhw7nPxh4FlHiH1KNCqey5LdZRk0Mg/100x100.jpg,26573290,261000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,53,+141,최고의장면1분,https://i.playboard.app/p/jFzZHZZ2G2QdmXryBWofCLlmizPf6TyROXpOkl7_A3pXjtmU1CsnBFTDGDZR_tt8RsGQ-Pa4_g/100x100.jpg,27279029,133000,1340000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,54,+1,쇼츠보관소,https://yt3.googleusercontent.com/ytc/AIdro_kb8d9MQcHiggmCBAHVEPHRB94fVm1iFLop1vtYP3Gy7YGzDIs,25814138,252000,30000,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,55,+15,보수넘버원,https://i.playboard.app/p/wMhxDHmRhin5Pn7sKenyowu8rvzMt1yKOskj5-7pfLE6_dMq5OU_S_tQBUz5rpUnAWZp6xhkaw/100x100.jpg,16759595,11000,218430,"#Tennis,#sinner",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,56,+28,NamCook 남쿡,https://i.playboard.app/p/KoOpnxXPaA8ROMWeUZMKA23cCyqeowTHUSkCbN87UKswl8e01lSIhufi6TdXNsrlGYNLjLN7/100x100.jpg,24764686,275000,20000,"#음식,#레시피",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,57,+203,픽쇼,https://i.playboard.app/p/_Ip1cOpZu7bnqq6LTvvCcSb-obREFWbsNNuNk1t9qDZJob4rE8HsZD4NqJbW2nNjhVRkMDPh35Y/100x100.jpg,22536831,464000,203100,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,58,+157,더펄슨,https://i.playboard.app/p/tkls_6CEDbjTPbLUKNOZcLiNrSrdI6qvPOk2aBCDO8TKSDD1Agm2gMj2nCXG12RWvBJtfP4H9XA/100x100.jpg,19463306,750000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,59,-26,예능내컷,https://i.playboard.app/p/TT_lXW2apYItsQsT9FsKt5LUymm83sRK4GxVTrdDGZESxNo49VBCvdtbxehUspINVQ43MrYs/100x100.jpg,24997484,148000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,60,+1,춤추는시아(유시아),https://i.playboard.app/p/HIVBNCGEMcFVzLj1UDtSJ2MVFiN6CocC9COov7Y4hCrMm1BK7M-uXupkXJBguR0ZTExAjyf7TIA/100x100.jpg,25179281,106000,742,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,61,+6,실시간 속보,https://i.playboard.app/p/jO_HcGvr10vH4qlRL-XT1KxSY3JnBpYfHr0haL8AlYwhm69GJgM4pYANZlhdckX4ouaUzZpD8g/100x100.jpg,20569138,530000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,62,+123,1分スティーラー,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",22257072,336000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,63,-13,코믹크림,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",23560589,195000,16100,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,64,-15,대흥민 갤러리,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",20674289,459000,0,"#shorts,#해외축구",channel_ranking
주간,2025-12-05,인기순위,vlog,한국,65,-14,버미TV2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",12939665,12000,2,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,66,-32,TOOMANS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",22944007,203000,10000,#deadrails,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,67,+185,김뿌꾸,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",21733193,321000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,68,-12,대정후 갤러리,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",21760235,293000,0,,channel_ranking
주간,2025-12-05,인기순위,vlog,한국,69,-24,명순조,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",22210587,238000,80000,,channel_ranking
