Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2025-12-08,video,한국,13,+6,KPop Demon Hunters Movie Collection ! 360° VR,98783,2025.11.21,"#360vr,#360video",캐릭터 360 VR,"160,000",https://i.playboard.app/p/pGuMzLwgSPDdElqGTbUEBF_Oxoh3V7bGKifEJTCgYMcX06UMHU_SfM8vV_K6lA3a07vJ961bjQ/100x100.jpg
일간,2025-12-08,video,한국,14,+11,AMONG US ANIMATION EP 21~40,94535,2023.06.05,,땅콩 Peanut,"3,210,000",https://i.playboard.app/p/ecc222baf56e29251e98b5cec84d297f/100x100.jpg
일간,2025-12-08,video,한국,15,-8,와 미친.. 출연료만 총 2000억.. ≪어벤져스: 둠스데이≫ 티저 예고편 공개 임박 & 루머 총정리,93015,2025.12.06,"#어벤져스둠스데이,#둠스데이",무비띵크_Movie Think,"527,000",https://i.playboard.app/p/AIdro_kg0ldPhtWUCbKZIEJlZiRcyOsq9-r5p3JKpbNDN4srJOA/100x100.jpg
일간,2025-12-08,video,한국,16,+6,[만약에 우리] '그때의 우리' 예고편,92752,2025.12.03,"#만약에우리,#김도영감독",쇼박스 SHOWBOX,"123,000",https://i.playboard.app/p/BmC1BJAKrbws6zdglzKQfwPzou96-fX3ULN-RqFpA5ubuvgXfE1JZwNyZsnpXFof0z9JQHzH/100x100.jpg
일간,2025-12-08,video,한국,17,-2,[더 러닝 맨] 도파민 MAX 호평 리뷰 영상,92600,2025.11.26,"#더러닝맨,#12월10일극장대개봉",ParamountKR,"39,600",https://i.playboard.app/p/E_d4TetBmyu6klN-oQy0nsjrqWsI8IC0PhV23ad5UTJXal3YFVFpbjBkGzL3Mk-UlCNivdQbbA/100x100.jpg
일간,2025-12-08,video,한국,18,+87,"""1분"" 보는 순간 ""25분""이 삭제 됩니다. 개봉하자마자 박스오피스 1위 차지해버렸던 황정민X임수정 주연 띵작 한국 영화",88161,2025.12.04,"#행복,#영화",어바웃타임 (About time),"1,200,000",https://i.playboard.app/p/nEJm8xfYrGH_9nnbYSZ33uzBWPfT6590uDQvfSA828Nxw8y5iXUotQaKPwjcU6pcTC0qmHx3oj0/100x100.jpg
일간,2025-12-08,video,한국,19,-1,흩어진 십(十)선비와의 첫 격돌! 읏맨 vs 일(一)선비!,87401,2025.12.02,"#읏맨,#빌런툰",읏맨,"1,000,000",https://i.playboard.app/p/3ItpUGQkvwk_VL1BuAsNd8Y6TZKGXSu_5XyaebgHsBPKEMX5YhChFOCK5iDCCJjCx2ca6TVvi5E/100x100.jpg
일간,2025-12-08,video,한국,20,+129,2분만에 보는 2025년 밈,86895,2025.12.06,,유요,"235,000",https://i.playboard.app/p/SPj0Spr0CZUjjCxWDHARFlNEGd-KQtkDwefB_lBsA2ov13m7Ii9pmzJknltet7wsvsWlR7LL/100x100.jpg
일간,2025-12-08,video,한국,21,+7,[미니특공대] 컬러놀이 | 색깔 사탕 먹기 | 사탕 | 색깔놀이 | 미니팡 3D놀이!,86815,2020.04.10,"#미니팡,#컬러놀이",미니특공대TV,"8,660,000",https://i.playboard.app/p/Ya-yMW2Fsl2X6ufmfi9JON4HIZZt42q09cCNlzkslv_9HUiTrIvu9_XinefPOYVvhulRn00QWQ/100x100.jpg
일간,2025-12-08,video,한국,22,+15,The Moon wakes up (cosmic horror/astrophobia animation),84034,2025.04.17,"#space,#phobia",Mr. Friend,"793,000",https://i.playboard.app/p/IAMbdy89APhbIEot0CzjGzEh198pZDTRqk6yyuVkz4TYNz0pA6IytO_nhuzM6KIb8a7ZQAQQ/100x100.jpg
일간,2025-12-08,video,한국,23,+19,파피 플레이타임 챕터 1~4 요약,83776,2025.11.14,"#소맥거핀,#PoppyPlaytime",소맥거핀,"10,500,000",https://i.playboard.app/p/yXdRLLF0xi4FE44iL57THArm0Mkon3HSc-VjeHw1PbSn_NLtqQhJZdqZ-7vNkWo2b9xadJ1GTQ/100x100.jpg
