Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,86,+205,"고석현의 다음 상대 후보, 주짓수 대회 석권한 타격 강자",143,2026.06.13,,프로태그: PROTAG,"60,000",https://img.youtube.com/vi/odrjdRn90hc/mqdefault.jpg,odrjdRn90hc
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,87,NEW,사실상 'MLB에서 실패한' 라이언 와이스...,142,2026.06.13,"#MLB,#HIGHLISHTS",맛있스포츠 Deliciousports,"19,700",https://img.youtube.com/vi/NN-9Ay3rsQw/mqdefault.jpg,NN-9Ay3rsQw
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,88,NEW,"일리아 토푸리아 vs 저스틴 게이치, 페이스오프",142,2026.06.14,"#일리아토푸리아,#저스틴게이치",싸움의신,"8,400",https://img.youtube.com/vi/PakQUZPSMYw/mqdefault.jpg,PakQUZPSMYw
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,89,NEW,"아틀레티코 마드리드, 오현규 영입에 관심",141,2026.06.14,"#shorts,#해외축구",공감입니다,"86,300",https://img.youtube.com/vi/sf-0ZJXjusk/mqdefault.jpg,sf-0ZJXjusk
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,90,-63,아직도 국민들에게 구라치는 선관위 근황,138,2026.06.13,,주먹감자,"23,000",https://img.youtube.com/vi/a-oEqoDnf3E/mqdefault.jpg,a-oEqoDnf3E
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,91,-45,페레이라가 세 체급을 먹어도 고트는 아니라는 코미어 ㄷㄷ,138,2026.06.12,"#ufc,#mma",돌섬,"96,900",https://img.youtube.com/vi/idJNX66hHtM/mqdefault.jpg,idJNX66hHtM
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,92,NEW,경기 후 쏟아진 캡틴 손흥민에 대한 평가 그리고 그의 평가는?,137,2026.06.14,"#손흥민,#대한민국축구",딥브레스 | 낭만스포츠 이야기,"4,280",https://img.youtube.com/vi/Eb3P9sG8h3A/mqdefault.jpg,Eb3P9sG8h3A
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,93,NEW,지구가 1초라도 멈추게 된다면?,136,2026.06.13,"#쇼츠,#우주",티비불꽃,"11,800",https://img.youtube.com/vi/sSeOHMW5Ku8/mqdefault.jpg,sSeOHMW5Ku8
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,94,NEW,"역대 가장 황당하고 완벽한 탈옥 실화 ""Movie scene in real life“",135,2026.06.12,,남자는 격동아이가,"124,000",https://img.youtube.com/vi/k2sVoG8EIB0/mqdefault.jpg,k2sVoG8EIB0
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,95,-70,"""개인 사정이라고?"" 기아 아데를린 계약 비하인드썰 터졌다",130,2026.06.13,"#기아타이거즈,#아데를린",스포츠맛집,"25,800",https://img.youtube.com/vi/IResoMtSqS0/mqdefault.jpg,IResoMtSqS0
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,96,NEW,"알렉스 페레이라 vs 시릴 간, 페이스오프",130,2026.06.14,"#알렉스페레이라,#시릴간",싸움의신,"8,400",https://img.youtube.com/vi/lbv4xCdKmzY/mqdefault.jpg,lbv4xCdKmzY
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,97,-60,"168km 직구로 시작, 27타자 15K 완봉쇼",129,2026.06.13,"#mlb,#야구",스포티(SPOTEE),"60,300",https://img.youtube.com/vi/RcfLfceFa4A/mqdefault.jpg,RcfLfceFa4A
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,98,-25,티격태격하는 설영우&이강인😂   [국대: 로드 투 노스 아메리카],128,2026.06.12,"#이강인,#설영우",JUN STUDIO,"65,900",https://img.youtube.com/vi/88QDcP9bcyw/mqdefault.jpg,88QDcP9bcyw
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,99,+347,👀오지환이 아웃을 확신했던 이유🙄오지환 v 전준우 비디오 판독(lg트윈스 vs 롯데자이언츠 2026-0613 잠실),128,2026.06.13,"#오지환,#전준우",네카,"23,200",https://img.youtube.com/vi/RH1UQ4Tt0hc/mqdefault.jpg,RH1UQ4Tt0hc
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,100,NEW,"[월드컵 vs 멕시코] 신문선 위원의 멕시코전 분석, 상대 주전 공백이 미칠 영향은?",127,2026.06.13,"#축구대표팀,#멕시코전",이슈노트,"10,300",https://img.youtube.com/vi/ad_VKPzc-U0/mqdefault.jpg,ad_VKPzc-U0
