Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,12,NEW,호랑이를 길들이는 방법,215,2026.06.14,"#영화,#라이프",영화미슐랭,"148,000",https://img.youtube.com/vi/KiizMcxEm8I/mqdefault.jpg,KiizMcxEm8I
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,13,-6,튀르키예에서 계속해서 인종차별 당하는 한국인,205,2026.06.08,"#해외여행,#여행추천",세상에서 가장 가치있는 1분,"263,000",https://img.youtube.com/vi/M6dTQ42STRU/mqdefault.jpg,M6dTQ42STRU
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,14,+2,도박에 빠진 학생 참교육하는 김무열,200,2026.06.10,"#참교육,#김무열",무비포착,"38,000",https://img.youtube.com/vi/W2iBeUpYR5s/mqdefault.jpg,W2iBeUpYR5s
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,15,-13,"""저 같은 놈이 다시는 안 나오게 해주세요.""",200,2026.06.11,"#참교육,#영화추천",무비오션,"4,320",https://img.youtube.com/vi/RpZDzvzryEY/mqdefault.jpg,RpZDzvzryEY
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,16,+2,Sky diving✈️,200,2026.05.24,,호 소금,"3,870,000",https://img.youtube.com/vi/8mgXLq5R5AM/mqdefault.jpg,8mgXLq5R5AM
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,17,-4,"💃¡Eh,… Macarena!🎵",200,2026.06.12,,호 소금,"3,870,000",https://img.youtube.com/vi/Q1oWSynruas/mqdefault.jpg,Q1oWSynruas
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,18,NEW,의견이 많이 갈리고 있다는 메이플 신캐,196,2026.06.14,,메이플에 美친 남자,"18,700",https://img.youtube.com/vi/EGstRzqCl34/mqdefault.jpg,EGstRzqCl34
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,19,NEW,새것은 살 수 있어도 그 시간은 살 순 없기에,193,2026.06.14,"#해외영화,#명장면",무비픽스,"50,400",https://img.youtube.com/vi/j3VNzcXKX3c/mqdefault.jpg,j3VNzcXKX3c
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,20,+70,신검 태자마마를 죽이시오소서,181,2026.06.13,"#태조왕건,#파진찬",책사TV,"16,800",https://img.youtube.com/vi/VL551wMZIjA/mqdefault.jpg,VL551wMZIjA
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,21,+87,칸쵸 VS 홈런볼 | 구슬 레이스,170,2026.06.08,"#marble,#동충하초",키에커,"3,460,000",https://img.youtube.com/vi/Q0nzonLYXKs/mqdefault.jpg,Q0nzonLYXKs
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,22,-13,최악의 빌런 참교육하는 김무열,162,2026.06.11,"#참교육,#김무열",무비포착,"38,000",https://img.youtube.com/vi/yyQx06yYf2U/mqdefault.jpg,yyQx06yYf2U
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,23,+179,ただのデカい緑色の人間になってしまったハルク,154,2026.06.12,"#マーベル,#ハルク",フィルムチェーン,"95,800",https://img.youtube.com/vi/clX-uyOPJB4/mqdefault.jpg,clX-uyOPJB4
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,24,-19,내 이름이 이상할땐,151,2026.06.13,"#영화,#라이프오브파이",영화미슐랭,"148,000",https://img.youtube.com/vi/DMqs98eE9DM/mqdefault.jpg,DMqs98eE9DM
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,25,NEW,랜덤 용사 이세계 RPG! -1화,150,2026.06.13,,월붕이,"281,000",https://img.youtube.com/vi/F2-mg6YF0FA/mqdefault.jpg,F2-mg6YF0FA
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,26,+119,【衝撃】「ニャー」と鳴くだけで幸運を引き寄せる黒猫,139,2026.06.11,,ミットモード,"2,720",https://img.youtube.com/vi/FipgqIaz29w/mqdefault.jpg,FipgqIaz29w
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,27,+13,타노스의 억지를 증명하는 장면,135,2026.06.10,,빨강도깨비,"967,000",https://img.youtube.com/vi/A4vk7qGB-yU/mqdefault.jpg,A4vk7qGB-yU
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,28,NEW,포상 휴가만 '107일' 넘게 받았다는 전설의 군대 보직 ✈️,133,2026.06.13,"#shorts,#그래픽디자이너병",효자손,"365,000",https://img.youtube.com/vi/u5vb7Ee_sdU/mqdefault.jpg,u5vb7Ee_sdU
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,29,NEW,모든 생물은 세뇌 시키는 다크 케로로,126,2026.06.14,"#케로로,#shorts",숏니메이션,"13,600",https://img.youtube.com/vi/3Lv9FtC_rp8/mqdefault.jpg,3Lv9FtC_rp8
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,30,NEW,Fitful feline frenzy🐱 (Emoji animation) - POPPY PLAYTIME,126,2026.06.14,"#poppyplaytime,#animation",INUbis,"1,740,000",https://img.youtube.com/vi/8Lslydcyvpw/mqdefault.jpg,8Lslydcyvpw
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,31,-16,한국인 삥을 뜯으려다 터키에서 쫓겨난 도둑놈,121,2026.06.11,"#해외여행,#여행추천",세상에서 가장 가치있는 1분,"263,000",https://img.youtube.com/vi/OoyVHf65U1U/mqdefault.jpg,OoyVHf65U1U
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,32,-4,곧 죽는다는 누나에게 끝내 하지 못한 말,119,2026.06.11,"#영화명장면,#감동영화",남플릭스,"2,300",https://img.youtube.com/vi/vdl1u8XoFrw/mqdefault.jpg,vdl1u8XoFrw
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,33,+208,비린내가 심한 조기도 별 4개로 만드는 박지훈,117,2026.06.13,"#취사병전설이되다,#박지훈",시네마리뷰,"10,100",https://img.youtube.com/vi/Qqp6EaJ0JcE/mqdefault.jpg,Qqp6EaJ0JcE
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,34,NEW,에넬이 처음 쓰러진 순간 와이퍼의 리젝트,117,2026.06.14,"#원피스,#onepiece",만득이,"3,280",https://img.youtube.com/vi/iUtWuEeD8G8/mqdefault.jpg,iUtWuEeD8G8
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,35,+9,막나가는 일진에게 제데로 된 참교육으로 진정한 사람을 만들어주는 사람이 나타났다!,114,2026.06.07,"#참교육,#넷플릭스",홍드라마무비,"9,990",https://img.youtube.com/vi/xr50WDCSDjY/mqdefault.jpg,xr50WDCSDjY
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,36,+5,당신은 과연 보통 사람에 속할까?,114,2026.06.12,,프피의 삶 INFP's Daily,"267,000",https://img.youtube.com/vi/MefM8i5fxcs/mqdefault.jpg,MefM8i5fxcs
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,37,+50,넷플 참교육의 놀라운 14가지,112,2026.06.10,"#영화,#참교육",정씨네,"169,000",https://img.youtube.com/vi/wKWlicEx_Aw/mqdefault.jpg,wKWlicEx_Aw
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,38,-1,비리 교사 참교육하는 김무열,111,2026.06.12,"#참교육,#김무열",무비포착,"38,000",https://img.youtube.com/vi/K5gs55HRoJ0/mqdefault.jpg,K5gs55HRoJ0
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,39,-18,바다 위 이동이 금지된 충격의 순간,111,2026.06.13,"#해외드라마,#명장면",무비픽스,"50,400",https://img.youtube.com/vi/VAIZr30BU_8/mqdefault.jpg,VAIZr30BU_8
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,40,+81,먹방 연기중인데 음식이 폐닭에 필리핀 김치찌개면 벌어지는 일ㅋㅋㅋㅋ,108,2026.06.09,,영콕드콕,"11,900",https://img.youtube.com/vi/82sMqcpYS3k/mqdefault.jpg,82sMqcpYS3k
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,41,-8,바다 종족과 인간이 서로를 이해한 순간,108,2026.06.13,"#해외드라마,#명장면",무비픽스,"50,400",https://img.youtube.com/vi/AMmgSzKesuA/mqdefault.jpg,AMmgSzKesuA
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,42,NEW,1x1x1x1(캐릭신청),108,2026.06.13,"#작가용,#art",작가용,"49,700",https://img.youtube.com/vi/eCie5Z_t2MQ/mqdefault.jpg,eCie5Z_t2MQ
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,43,NEW,가스라이팅(?),105,2026.06.13,"#스타워즈,#starwars",마스터이삭,"3,590",https://img.youtube.com/vi/wxuX4XTqu5A/mqdefault.jpg,wxuX4XTqu5A
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,44,-21,배우 김남길이 넷플릭스 '참교육' 출연 제안을 거절한 이유,104,2026.06.08,"#movie,#영화",정씨네,"169,000",https://img.youtube.com/vi/xFRpiDi6fYI/mqdefault.jpg,xFRpiDi6fYI
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,45,+47,금수저와 흙수저가 상견례하면 생기는 일?!,103,2026.05.11,,ouiweee,"3,420",https://img.youtube.com/vi/MZFAuvsSlKw/mqdefault.jpg,MZFAuvsSlKw
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,46,NEW,박형석 아버지의 비밀,102,2026.06.13,"#외지주,#박형석아빠",움도,"25,200",https://img.youtube.com/vi/ghOBlsEuXZs/mqdefault.jpg,ghOBlsEuXZs
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,47,+7,잔디관리에 진심인 미국인,100,2025.10.25,,쑈옷,"464,000",https://img.youtube.com/vi/kNabgzaWEEI/mqdefault.jpg,kNabgzaWEEI
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,48,-31,진상 학부모 법정에서 참교육하는 김무열,100,2026.06.08,"#참교육,#김무열",무비포착,"38,000",https://img.youtube.com/vi/SVaIqIHwNdw/mqdefault.jpg,SVaIqIHwNdw
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,49,-43,촉법소년 제대로 응징하는 김무열,100,2026.06.07,"#참교육,#김무열",무비포착,"38,000",https://img.youtube.com/vi/HVUoRFt2_Xs/mqdefault.jpg,HVUoRFt2_Xs
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,50,NEW,촉법소년한테 교도소 참교육 해주는 김무열,100,2026.06.07,"#참교육,#김무열",무비포착,"38,000",https://img.youtube.com/vi/kalkD83f7DQ/mqdefault.jpg,kalkD83f7DQ
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,51,+5,역대급 인도 음식 위생상태ㄷㄷ,100,2026.05.08,,프피의 삶 INFP's Daily,"267,000",https://img.youtube.com/vi/y16xrmQveE4/mqdefault.jpg,y16xrmQveE4
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,52,0,촉법소년도 교도소 참교육하는 김무열,100,2026.06.06,"#참교육,#김무열",무비포착,"38,000",https://img.youtube.com/vi/MKfrgU1GGGc/mqdefault.jpg,MKfrgU1GGGc
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,53,NEW,한국 계란말이 vs 일본 계란말이,100,2026.05.04,,프피의 삶 INFP's Daily,"267,000",https://img.youtube.com/vi/wVa0wHcxlH4/mqdefault.jpg,wVa0wHcxlH4
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,54,+4,지구 버그 발견함 ㄷㄷ,100,2026.06.09,,쑈옷,"464,000",https://img.youtube.com/vi/lwjAirvc0ms/mqdefault.jpg,lwjAirvc0ms
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,55,NEW,공부가 갑자기 하고싶은 양아치들,100,2026.06.06,"#참교육,#드라마참교육",라마의드라마,"73,000",https://img.youtube.com/vi/iEyN6fQRtCw/mqdefault.jpg,iEyN6fQRtCw
일간,2026-06-14,shorts,한국,영화/애니메이션,댓글 순위,56,+8,X약 제대로 빤 개레전드 애니 발생,100,2026.05.31,"#담배고양이,#야니네코",단지널,"68,800",https://img.youtube.com/vi/WR_miGuj-JE/mqdefault.jpg,WR_miGuj-JE
