Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,게임,댓글 순위,51,+18,과연 내 이름 가운데 글자는!?ㅋㅋㅋㅋㅋ,200,2026.06.07,,엉망진창영이,"1,120,000",https://img.youtube.com/vi/8ZmE_lpYKBw/mqdefault.jpg,8ZmE_lpYKBw
일간,2026-06-14,shorts,한국,게임,댓글 순위,52,+16,배터리를 맞히면 탈락 통과하면 선택 꽥꽥탐험대 2권을 준다고?! 키캡타워 배터리 맞히기!,200,2026.06.03,,꽥,"1,020,000",https://img.youtube.com/vi/C3ECbN0l0-o/mqdefault.jpg,C3ECbN0l0-o
일간,2026-06-14,shorts,한국,게임,댓글 순위,53,+19,다음 수업은 댓글로 정합니다.,200,2026.06.11,"#마인크래프트,#마인크래프트애니메이션",범이요,"102,000",https://img.youtube.com/vi/HWZ49rLltQs/mqdefault.jpg,HWZ49rLltQs
일간,2026-06-14,shorts,한국,게임,댓글 순위,54,-20,당신은 로블록스 유튜버를 얼마나 잘 알고 계시나요?,200,2026.06.10,"#로블록스,#로블",주윈,"109,000",https://img.youtube.com/vi/OVzSs1dihDE/mqdefault.jpg,OVzSs1dihDE
일간,2026-06-14,shorts,한국,게임,댓글 순위,55,NEW,뮨법으로 3대1 가지고 놀아버리기ㅋ 리니지클래식【 똘끼 】,199,2026.06.14,"#리니지클래식,#리니지",똘끼100%,"307,000",https://img.youtube.com/vi/xqRKZQp_mxU/mqdefault.jpg,xqRKZQp_mxU
일간,2026-06-14,shorts,한국,게임,댓글 순위,56,-9,머리가 좋은 사람만큼 성공하기 어려운 이유,196,2026.06.11,,ちょい語,"77,900",https://img.youtube.com/vi/Ji3iauIm3OA/mqdefault.jpg,Ji3iauIm3OA
일간,2026-06-14,shorts,한국,게임,댓글 순위,57,+363,아내가 화내려다 오히려 당황한 이유,196,2026.06.13,,숏츠툰,"103,000",https://img.youtube.com/vi/Ab9yy_JlCfs/mqdefault.jpg,Ab9yy_JlCfs
일간,2026-06-14,shorts,한국,게임,댓글 순위,58,NEW,한화라서 t1 상대로 1세트 이긴 거라는 클템 ㄷㄷ,194,2026.06.13,,롤스냅,"3,810",https://img.youtube.com/vi/9p8EF5caurU/mqdefault.jpg,9p8EF5caurU
일간,2026-06-14,shorts,한국,게임,댓글 순위,59,-49,개발 지식 없는 61만 유튜버가 로블록스 게임을 만들 수 있을까? 4일차🤔,191,2026.06.13,"#로블록스,#라이벌",밍,"620,000",https://img.youtube.com/vi/8c35up0PGbY/mqdefault.jpg,8c35up0PGbY
일간,2026-06-14,shorts,한국,게임,댓글 순위,60,NEW,""" 쵸비라서 피했다는 그 장면..? """,187,2026.06.14,"#lck,#젠지",DaeHyun,"51,700",https://img.youtube.com/vi/lKuvVSpdZ4U/mqdefault.jpg,lKuvVSpdZ4U
일간,2026-06-14,shorts,한국,게임,댓글 순위,61,+66,고난도 달고나 게임을 통과할 수 있었던 이유,187,2026.06.07,#오징어게임,씨네폭스,"56,200",https://img.youtube.com/vi/WNOcFoEWK4A/mqdefault.jpg,WNOcFoEWK4A
일간,2026-06-14,shorts,한국,게임,댓글 순위,62,NEW,용암을 먹으면 안되는 이유,187,2026.06.13,"#브롤스타즈,#brawlstars",슈퍼 블롭이,"280,000",https://img.youtube.com/vi/gXTTbK6d_z8/mqdefault.jpg,gXTTbK6d_z8
일간,2026-06-14,shorts,한국,게임,댓글 순위,63,NEW,명대사,183,2026.06.13,,샘웨,"183,000",https://img.youtube.com/vi/AxY9kpEPIWU/mqdefault.jpg,AxY9kpEPIWU
일간,2026-06-14,shorts,한국,게임,댓글 순위,64,NEW,상상도 하지 못할 알파고가 안되는 이유,181,2026.06.14,,걍봐걍,"44,300",https://img.youtube.com/vi/pGOayIId1cU/mqdefault.jpg,pGOayIId1cU
일간,2026-06-14,shorts,한국,게임,댓글 순위,65,NEW,웅장한 '마귀들과 싸울지라' 즉흥합주!,181,2026.06.14,"#올림픽공원,#첼로3대",첼로피아CelloPia,"73,900",https://img.youtube.com/vi/YIs9MTkJ_mU/mqdefault.jpg,YIs9MTkJ_mU
일간,2026-06-14,shorts,한국,게임,댓글 순위,66,+46,증바람 추가 패치,180,2026.06.13,"#롤,#롤쇼츠",롤더남,"74,200",https://img.youtube.com/vi/t4_YPHta1tE/mqdefault.jpg,t4_YPHta1tE
일간,2026-06-14,shorts,한국,게임,댓글 순위,67,NEW,생새우 먹방!🦐 마지막은 불닭새우!🔥,180,2026.06.14,"#shorts,#생새우",준맛 jun taste,"195,000",https://img.youtube.com/vi/cm0TEqU6nuY/mqdefault.jpg,cm0TEqU6nuY
일간,2026-06-14,shorts,한국,게임,댓글 순위,68,NEW,알고 있는 유튜버 몇 명이나 돼? 2탄,180,2026.06.14,,김찐곰 유튜브,"51,600",https://img.youtube.com/vi/MyfKIL-VsKM/mqdefault.jpg,MyfKIL-VsKM
