Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-13,shorts,한국,교육,조회수 순위,11,NEW,일본은 안전교육도 진심입니다,859730,2026.06.13,"#교통안전,#안전교육",지구촌픽,"109,000",https://img.youtube.com/vi/F2siA16Q0FY/mqdefault.jpg,F2siA16Q0FY
일간,2026-06-13,shorts,한국,교육,조회수 순위,12,+28,俺も経験してみたいそんな友情,824449,2026.06.08,"#教育,#言語",きれいピック,"44,200",https://img.youtube.com/vi/Wskp0kkDazw/mqdefault.jpg,Wskp0kkDazw
일간,2026-06-13,shorts,한국,교육,조회수 순위,13,-1,뽀로로 치과 오픈! 바라밤 바라밤 이를 뽑아요!,797511,2026.02.28,"#뽀로로,#pororo",뽀로로(Pororo),"7,410,000",https://img.youtube.com/vi/VM888JOEHJI/mqdefault.jpg,VM888JOEHJI
일간,2026-06-13,shorts,한국,교육,조회수 순위,14,+5,곤충 똑똑똑 | 응가 마려워요! | 곤충동요 | 어린이 인기동요 ★ 티디키즈,698491,2024.09.17,"#shorts,#인기동요",티디키즈 (인기 동요・동화),"5,940,000",https://img.youtube.com/vi/FmXyKmsxj2U/mqdefault.jpg,FmXyKmsxj2U
일간,2026-06-13,shorts,한국,교육,조회수 순위,15,+10,월드컵 시간대 대륙별 반응,642232,2026.06.10,"#월드컵,#유럽",해축스캐너,"8,720",https://img.youtube.com/vi/_PTruIsrx_o/mqdefault.jpg,_PTruIsrx_o
일간,2026-06-13,shorts,한국,교육,조회수 순위,16,NEW,처세술의 달인 한명회 명언,638497,2026.06.13,"#인생명언,#삶의지혜",바바라핵팁,"43,800",https://img.youtube.com/vi/0ChkBcsh4ug/mqdefault.jpg,0ChkBcsh4ug
일간,2026-06-13,shorts,한국,교육,조회수 순위,17,+19,막내가 걷자 온 가족이 환호했습니다,622361,2026.06.05,"#첫걸음,#아기성장",지구촌픽,"109,000",https://img.youtube.com/vi/M4RWgD2KDXM/mqdefault.jpg,M4RWgD2KDXM
일간,2026-06-13,shorts,한국,교육,조회수 순위,18,-5,블록군단을 막아라 3,617336,2026.05.30,"#토이레인저,#깨비키즈",깨비키즈 [KEBIKIDS],"6,540,000",https://img.youtube.com/vi/r6IA5KQ0BbU/mqdefault.jpg,r6IA5KQ0BbU
일간,2026-06-13,shorts,한국,교육,조회수 순위,19,NEW,신기하다는 '월드컵' 골 시간 ㅋㅋㅋ,616499,2026.06.13,,요즘밈,"58,300",https://img.youtube.com/vi/NFGlU56Wf8M/mqdefault.jpg,NFGlU56Wf8M
일간,2026-06-13,shorts,한국,교육,조회수 순위,20,+13,파손된 나사산의 기계적 복원과 나사산 인서트(Bucha roscada) 삽입 공정 및 나사고정제의 화학적 결합 메커니즘 분석 (정밀 기계 가공 교육 영상),615633,2026.06.05,"#worker,#process",Daily life 2848,"29,500",https://img.youtube.com/vi/dpr_pTc-h1w/mqdefault.jpg,dpr_pTc-h1w
일간,2026-06-13,shorts,한국,교육,조회수 순위,21,NEW,지바겐 오너가 숨기는 도어의 비밀?,578372,2026.06.12,,빌리언아이디어,"12,100",https://img.youtube.com/vi/-BpF2PyhAxY/mqdefault.jpg,-BpF2PyhAxY
일간,2026-06-13,shorts,한국,교육,조회수 순위,22,-15,6년간 딸에게 월급은 커녕 반찬값도 안주던 90살 아버지의 진심,565037,2026.06.05,,캠히어로,"162,000",https://img.youtube.com/vi/t4T2P-Ahdr4/mqdefault.jpg,t4T2P-Ahdr4
일간,2026-06-13,shorts,한국,교육,조회수 순위,23,-3,가위손의 비밀 1... 무서운 그림자의 정체는?,561952,2025.10.25,"#토이레인저,#깨비키즈",깨비키즈 [KEBIKIDS],"6,540,000",https://img.youtube.com/vi/10c__RWp7EQ/mqdefault.jpg,10c__RWp7EQ
일간,2026-06-13,shorts,한국,교육,조회수 순위,24,NEW,갱생의 여지가 없는 조규철을 풀어준 정치인,552998,2026.06.12,"#참교육,#김무열",영화한입하실,"25,700",https://img.youtube.com/vi/ldsppUUIQTc/mqdefault.jpg,ldsppUUIQTc
일간,2026-06-13,shorts,한국,교육,조회수 순위,25,+63,블랙레드 믹스 립?,551421,2026.05.06,#lips,아하리 Ahari,"551,000",https://img.youtube.com/vi/7XKJrI7jRCo/mqdefault.jpg,7XKJrI7jRCo
일간,2026-06-13,shorts,한국,교육,조회수 순위,26,-3,사탕이 많이 나온다!,542941,2025.11.24,"#베이비버스,#어린이",베이비버스 -인기 동요・동화,"7,360,000",https://img.youtube.com/vi/JM04zRHRWJk/mqdefault.jpg,JM04zRHRWJk
일간,2026-06-13,shorts,한국,교육,조회수 순위,27,-11,멈춰! 신호맨 2화 | 신호등을 배워요! | 히어로동요 | 어린이 인기동요 ★ 티디키즈,539210,2026.02.17,"#shorts,#인기동요",티디키즈 (인기 동요・동화),"5,940,000",https://img.youtube.com/vi/QSXKsHx-r5Y/mqdefault.jpg,QSXKsHx-r5Y
일간,2026-06-13,shorts,한국,교육,조회수 순위,28,-7,ステージに突如現れたハプニングにも、一切動じないルセラフィムのプロ意識がヤバい…✨,513310,2026.06.11,"#LESSERAFIM,#ルセラフィム",K-POPあつめ,"5,940",https://img.youtube.com/vi/i9bYMB9oMs0/mqdefault.jpg,i9bYMB9oMs0
일간,2026-06-13,shorts,한국,교육,조회수 순위,29,+6,여왕개미를 구해줘 2,498669,2026.01.03,"#곤충구조대,#깨비키즈",깨비키즈 [KEBIKIDS],"6,540,000",https://img.youtube.com/vi/VBG5PycnslU/mqdefault.jpg,VBG5PycnslU
일간,2026-06-13,shorts,한국,교육,조회수 순위,30,-12,동그란 달걀 | 귀여운 슈퍼 방귀 아기 | 숨바꼭질 놀이 가족동요 | 어린이 인기동요 ★ 티디키즈,496129,2025.09.29,"#shorts,#인기동요",티디키즈 (인기 동요・동화),"5,940,000",https://img.youtube.com/vi/225tfuVEsKM/mqdefault.jpg,225tfuVEsKM
일간,2026-06-13,shorts,한국,교육,조회수 순위,31,-3,로봇 엄마랑 밤새 게임할래😍,477687,2026.02.28,"#shorts,#코코비",코코비 - 인기 동요・동화,"1,570,000",https://img.youtube.com/vi/M12eel8KGuM/mqdefault.jpg,M12eel8KGuM
일간,2026-06-13,shorts,한국,교육,조회수 순위,32,-2,미운 슈퍼 방귀 내동생 | 방귀쟁이 동생 | 가족동요 어린이 인기동요 ★ 티디키즈,476386,2025.08.19,"#shorts,#인기동요",티디키즈 (인기 동요・동화),"5,940,000",https://img.youtube.com/vi/LCKmS19VF8g/mqdefault.jpg,LCKmS19VF8g
일간,2026-06-13,shorts,한국,교육,조회수 순위,33,-4,전장에서 방치된 생수병을 절대 건드리면 안 되는 이유,476189,2026.06.10,"#러우전쟁,#우크라이나전쟁",밀리로그,"20,600",https://img.youtube.com/vi/Vqfr8tVk66c/mqdefault.jpg,Vqfr8tVk66c
일간,2026-06-13,shorts,한국,교육,조회수 순위,34,NEW,너무 다르게 태어나면 생기는 일,471382,2026.06.12,"#강형욱,#강아지",숏슈타인,"3,270",https://img.youtube.com/vi/tCwJDeETVfI/mqdefault.jpg,tCwJDeETVfI
일간,2026-06-13,shorts,한국,교육,조회수 순위,35,-9,수영 천재가 집에서 하는 미친 훈련법,461542,2026.05.18,"#수영,#수영선수",지구촌픽,"112,000",https://img.youtube.com/vi/KVAQJMDo2Eo/mqdefault.jpg,KVAQJMDo2Eo
일간,2026-06-13,shorts,한국,교육,조회수 순위,36,+21,"지긋지긋한 허리 통증, 공 하나로 탈출하는 법",456493,2026.04.13,"#허리통증,#허리디스크",Rich Healing Fit (리치 힐링핏),"41,400",https://img.youtube.com/vi/R_gqck7fWcs/mqdefault.jpg,R_gqck7fWcs
일간,2026-06-13,shorts,한국,교육,조회수 순위,37,+2,이 사람한테 면허 준 사람 나와,453048,2026.06.11,,59.9초,"1,320",https://img.youtube.com/vi/oxxv3_98HAU/mqdefault.jpg,oxxv3_98HAU
일간,2026-06-13,shorts,한국,교육,조회수 순위,38,-11,떡볶이,445360,2026.06.02,"#동요,#인기동요",깨비키즈 [KEBIKIDS],"6,540,000",https://img.youtube.com/vi/FllbRnSyQ7E/mqdefault.jpg,FllbRnSyQ7E
일간,2026-06-13,shorts,한국,교육,조회수 순위,39,NEW,조국 대표팀을 거절한 요즘 선수들,431695,2026.06.13,"#하위선,#데클란라이스",해축스캐너,"8,920",https://img.youtube.com/vi/waz6WQFT8qo/mqdefault.jpg,waz6WQFT8qo
